#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GALNT10	SEC16B	9606.ENSP00000297107	9606.ENSP00000308339	0	0	0	0	0.057	0	0	0.430	0.439
GALNT10	MUC17	9606.ENSP00000297107	9606.ENSP00000302716	0	0	0	0	0	0.050	0.400	0.098	0.441
GALNT10	MUC15	9606.ENSP00000297107	9606.ENSP00000431983	0	0	0	0	0	0	0.400	0.133	0.458
GALNT10	MUC4	9606.ENSP00000297107	9606.ENSP00000417498	0	0	0	0	0	0	0.400	0.405	0.627
GALNT14	MUC17	9606.ENSP00000314500	9606.ENSP00000302716	0	0	0	0	0	0	0.400	0.075	0.421
GALNT14	MUC3A	9606.ENSP00000314500	9606.ENSP00000368771	0	0	0	0	0	0	0.400	0	0.400
GALNT14	MUC15	9606.ENSP00000314500	9606.ENSP00000431983	0	0	0	0	0	0	0.400	0.091	0.431
GALNT14	MUC4	9606.ENSP00000314500	9606.ENSP00000417498	0	0	0	0	0.044	0	0.400	0.191	0.495
GALNT17	MUC17	9606.ENSP00000329654	9606.ENSP00000302716	0	0	0	0	0.042	0.045	0.400	0.041	0.403
GALNT17	MUC3A	9606.ENSP00000329654	9606.ENSP00000368771	0	0	0	0	0	0	0.400	0	0.400
GALNT17	MUC4	9606.ENSP00000329654	9606.ENSP00000417498	0	0	0	0	0.042	0	0.400	0.047	0.404
GALNT17	MUC15	9606.ENSP00000329654	9606.ENSP00000431983	0	0	0	0	0.044	0	0.400	0.073	0.421
GATB	MTIF2	9606.ENSP00000263985	9606.ENSP00000263629	0.050	0	0	0	0.306	0.088	0	0.246	0.486
GATB	HMGCL	9606.ENSP00000263985	9606.ENSP00000363614	0.087	0	0	0	0.222	0	0	0.249	0.420
GATB	H7C0C1_HUMAN	9606.ENSP00000263985	9606.ENSP00000394107	0.096	0	0	0	0.521	0	0	0	0.548
GATB	IARS1	9606.ENSP00000263985	9606.ENSP00000364794	0.056	0	0	0	0.270	0	0	0.408	0.556
GATB	MT-CO1	9606.ENSP00000263985	9606.ENSP00000354499	0	0	0	0	0.058	0	0	0.648	0.654
GATB	PCCA	9606.ENSP00000263985	9606.ENSP00000365462	0	0	0	0	0.226	0	0.673	0	0.736
GGA2	RAB10	9606.ENSP00000311962	9606.ENSP00000264710	0	0	0	0	0.049	0.292	0	0.305	0.491
GGA2	PTPRF	9606.ENSP00000311962	9606.ENSP00000353030	0	0	0	0	0.062	0	0	0.405	0.418
GGA2	SORCS2	9606.ENSP00000311962	9606.ENSP00000422185	0	0	0	0	0	0.294	0	0.311	0.493
GIGYF2	QRICH2	9606.ENSP00000387170	9606.ENSP00000262765	0	0	0	0	0.055	0.068	0	0.553	0.571
GIGYF2	PRKN	9606.ENSP00000387170	9606.ENSP00000355865	0	0	0	0	0	0	0	0.582	0.582
GIGYF2	RC3H2	9606.ENSP00000387170	9606.ENSP00000362774	0	0	0	0	0.098	0.292	0	0.201	0.445
GIGYF2	UBAP2L	9606.ENSP00000387170	9606.ENSP00000389445	0	0	0	0	0.345	0.046	0	0.166	0.434
GIGYF2	VPS13C	9606.ENSP00000387170	9606.ENSP00000493560	0	0	0	0	0.095	0	0	0.472	0.501
GIGYF2	RAB3GAP1	9606.ENSP00000387170	9606.ENSP00000411418	0	0	0	0	0.546	0	0	0	0.546
GIGYF2	TNRC6B	9606.ENSP00000387170	9606.ENSP00000401946	0	0	0	0	0.063	0.705	0	0.164	0.749
GLP1R	VIPR2	9606.ENSP00000362353	9606.ENSP00000262178	0	0	0	0.820	0.087	0	0.400	0.106	0.467
GLP1R	GNAQ	9606.ENSP00000362353	9606.ENSP00000286548	0	0	0	0	0	0.223	0	0.878	0.901
GLP1R	NOS3	9606.ENSP00000362353	9606.ENSP00000297494	0	0	0	0	0	0	0	0.434	0.434
GLP1R	IRS1	9606.ENSP00000362353	9606.ENSP00000304895	0	0	0	0	0	0	0	0.475	0.475
GLP1R	PDX1	9606.ENSP00000362353	9606.ENSP00000370421	0	0	0	0	0.190	0	0	0.480	0.561
GLP1R	GNAT3	9606.ENSP00000362353	9606.ENSP00000381339	0	0	0	0	0.057	0.140	0	0.504	0.563
GLP1R	NPY	9606.ENSP00000362353	9606.ENSP00000384364	0	0	0	0	0	0	0	0.613	0.613
GLP1R	TCF7L2	9606.ENSP00000362353	9606.ENSP00000486891	0	0	0	0	0	0	0	0.752	0.752
GLP1R	MGAM	9606.ENSP00000362353	9606.ENSP00000447378	0	0	0	0	0	0	0	0.785	0.785
GNA12	TJP2	9606.ENSP00000275364	9606.ENSP00000438262	0	0	0	0	0.049	0	0	0.506	0.510
GNA12	RGSL1	9606.ENSP00000275364	9606.ENSP00000457748	0	0	0	0	0.057	0.052	0	0.535	0.548
GNA12	GNAT3	9606.ENSP00000275364	9606.ENSP00000381339	0	0	0.085	0.906	0	0.071	0.540	0.079	0.592
GNA12	PLXNB1	9606.ENSP00000275364	9606.ENSP00000351338	0	0	0	0	0.112	0	0.500	0.177	0.602
GNA12	PRKCD	9606.ENSP00000275364	9606.ENSP00000331602	0	0	0	0	0.049	0.300	0	0.480	0.623
GNA12	PPP2R1A	9606.ENSP00000275364	9606.ENSP00000324804	0	0	0	0	0.056	0.292	0	0.525	0.655
GNA12	GNAQ	9606.ENSP00000275364	9606.ENSP00000286548	0	0	0.073	0.914	0.052	0.090	0.540	0.564	0.810
GNAQ	PLEK	9606.ENSP00000286548	9606.ENSP00000234313	0	0	0	0	0.073	0	0	0.628	0.640
GNAQ	KALRN	9606.ENSP00000286548	9606.ENSP00000240874	0	0	0	0	0.074	0.092	0.500	0.605	0.811
GNAQ	PRKAB2	9606.ENSP00000286548	9606.ENSP00000254101	0	0	0	0	0	0	0.650	0.086	0.666
GNAQ	VIPR2	9606.ENSP00000286548	9606.ENSP00000262178	0	0	0	0	0	0.223	0	0.324	0.452
GNAQ	TCF7L2	9606.ENSP00000286548	9606.ENSP00000486891	0	0	0	0	0.068	0	0	0.385	0.402
GNAQ	RGSL1	9606.ENSP00000286548	9606.ENSP00000457748	0	0	0	0	0	0	0.400	0.079	0.423
GNAQ	TNIK	9606.ENSP00000286548	9606.ENSP00000399511	0	0	0	0	0.099	0	0	0.388	0.425
GNAQ	PTPN11	9606.ENSP00000286548	9606.ENSP00000489597	0	0	0	0	0.047	0	0	0.483	0.486
GNAQ	TRPV4	9606.ENSP00000286548	9606.ENSP00000406191	0	0	0	0	0.056	0	0	0.481	0.489
GNAQ	TRPM7	9606.ENSP00000286548	9606.ENSP00000495860	0	0	0	0	0.044	0.069	0	0.479	0.496
GNAQ	SMARCB1	9606.ENSP00000286548	9606.ENSP00000340883	0	0	0	0	0.042	0	0	0.521	0.522
GNAQ	KISS1	9606.ENSP00000286548	9606.ENSP00000356162	0	0	0	0	0	0	0	0.525	0.525
GNAQ	GNAT3	9606.ENSP00000286548	9606.ENSP00000381339	0	0	0.070	0.933	0.055	0.070	0.540	0.077	0.590
GNAQ	TRPM8	9606.ENSP00000286548	9606.ENSP00000323926	0	0	0	0	0	0.091	0	0.620	0.639
GNAQ	PRKAG1	9606.ENSP00000286548	9606.ENSP00000323867	0	0	0	0	0.047	0	0.650	0.057	0.657
GNAQ	PRKAA2	9606.ENSP00000286548	9606.ENSP00000360290	0	0	0	0	0.056	0	0.650	0.154	0.696
GNAQ	ITPR2	9606.ENSP00000286548	9606.ENSP00000370744	0	0	0	0	0.072	0.098	0.500	0.571	0.796
GNAQ	LHCGR	9606.ENSP00000286548	9606.ENSP00000294954	0	0	0	0	0	0	0.650	0.629	0.864
GNAQ	ITPR3	9606.ENSP00000286548	9606.ENSP00000363435	0	0	0	0	0.042	0.098	0.500	0.788	0.896
GNAQ	PLCB4	9606.ENSP00000286548	9606.ENSP00000367762	0	0	0	0	0.042	0.072	0.900	0.736	0.973
GNAQ	OXTR	9606.ENSP00000286548	9606.ENSP00000324270	0	0	0	0	0	0.115	0.900	0.953	0.995
GNAT3	RGS9	9606.ENSP00000381339	9606.ENSP00000262406	0	0	0	0	0.091	0.459	0.500	0.135	0.758
GNAT3	ITPR3	9606.ENSP00000381339	9606.ENSP00000363435	0	0	0	0	0	0	0	0.542	0.542
GNAT3	PLCB4	9606.ENSP00000381339	9606.ENSP00000367762	0	0	0	0	0.091	0.067	0.900	0.131	0.916
GNAT3	PDE1C	9606.ENSP00000381339	9606.ENSP00000379496	0	0	0	0	0	0	0.900	0.092	0.905
GNAT3	RGSL1	9606.ENSP00000381339	9606.ENSP00000457748	0	0	0	0	0.098	0.052	0.400	0	0.442
GNL2	RRP9	9606.ENSP00000362153	9606.ENSP00000232888	0	0	0	0	0.821	0	0	0.087	0.830
GNL2	NAT10	9606.ENSP00000362153	9606.ENSP00000257829	0	0	0	0	0.752	0.098	0	0.276	0.824
GNL2	UTP20	9606.ENSP00000362153	9606.ENSP00000261637	0	0	0	0	0.569	0	0	0.283	0.678
GNL2	POLR1A	9606.ENSP00000362153	9606.ENSP00000263857	0	0	0	0	0.641	0.084	0	0.139	0.692
GNL2	MRPL4	9606.ENSP00000362153	9606.ENSP00000306902	0	0	0	0	0.076	0.400	0	0.074	0.442
GNL2	WDR75	9606.ENSP00000362153	9606.ENSP00000314193	0	0	0	0	0.870	0	0	0.435	0.924
GNL2	IFI16	9606.ENSP00000362153	9606.ENSP00000357113	0	0	0	0	0.048	0.513	0	0	0.516
GNL2	YRDC	9606.ENSP00000362153	9606.ENSP00000362135	0	0	0	0	0.326	0	0	0.176	0.421
GNL2	MYBBP1A	9606.ENSP00000362153	9606.ENSP00000370968	0	0	0	0	0.276	0.142	0	0.188	0.452
GNL2	NXF1	9606.ENSP00000362153	9606.ENSP00000436679	0	0	0	0	0.060	0.152	0	0.387	0.469
GNL2	MRPS22	9606.ENSP00000362153	9606.ENSP00000418008	0	0	0	0	0.488	0	0	0.065	0.501
GNL2	NCBP1	9606.ENSP00000362153	9606.ENSP00000364289	0	0	0	0	0.456	0	0	0.259	0.580
GNL2	RCC1	9606.ENSP00000362153	9606.ENSP00000497402	0	0	0	0	0.099	0	0	0.735	0.751
GNL2	RPL7L1	9606.ENSP00000362153	9606.ENSP00000418221	0	0	0	0	0.685	0.419	0	0.348	0.870
GNL2	NOP14	9606.ENSP00000362153	9606.ENSP00000405068	0	0	0	0	0.865	0.091	0	0.382	0.918
GNL2	RPL23	9606.ENSP00000362153	9606.ENSP00000420311	0	0	0	0	0.062	0.913	0	0.102	0.920
GNL2	RPL31	9606.ENSP00000362153	9606.ENSP00000386717	0	0	0	0	0.067	0.933	0	0.267	0.951
GNPAT	LPCAT2	9606.ENSP00000355607	9606.ENSP00000262134	0.056	0	0	0	0.103	0	0.218	0.351	0.512
GNPAT	RPS27A	9606.ENSP00000355607	9606.ENSP00000272317	0	0	0	0	0.055	0	0.500	0	0.507
GNPAT	LPCAT1	9606.ENSP00000355607	9606.ENSP00000283415	0.056	0	0	0	0.103	0	0.218	0.309	0.481
GNPAT	PEX7	9606.ENSP00000355607	9606.ENSP00000315680	0	0	0	0	0.043	0	0	0.840	0.840
GNPAT	PEX11B	9606.ENSP00000355607	9606.ENSP00000358312	0	0	0	0	0.160	0	0	0.429	0.500
GNPAT	LPIN3	9606.ENSP00000355607	9606.ENSP00000487971	0	0.016	0	0	0	0	0.800	0.132	0.818
GNPAT	LPIN1	9606.ENSP00000355607	9606.ENSP00000397908	0	0.022	0	0	0.043	0	0.800	0.231	0.840
GNPAT	PEX5	9606.ENSP00000355607	9606.ENSP00000391601	0	0	0	0	0	0.510	0.500	0.642	0.904
GNS	MED14	9606.ENSP00000258145	9606.ENSP00000323720	0	0	0	0	0.060	0.413	0	0.139	0.483
GNS	PSAP	9606.ENSP00000258145	9606.ENSP00000378394	0	0	0	0	0.485	0	0	0.328	0.639
GOLGA1	RAB6B	9606.ENSP00000362656	9606.ENSP00000285208	0	0	0	0	0.042	0.067	0.500	0.186	0.587
GOLGA1	GOLGA8B	9606.ENSP00000362656	9606.ENSP00000343064	0	0	0	0	0.042	0.052	0	0.594	0.599
GOLGA1	PCNT	9606.ENSP00000362656	9606.ENSP00000352572	0	0	0	0	0.095	0.158	0	0.291	0.413
GOLGA1	SEC31A	9606.ENSP00000362656	9606.ENSP00000378721	0	0	0	0	0.042	0	0	0.403	0.403
GOLGA1	VIPAS39	9606.ENSP00000362656	9606.ENSP00000452181	0	0	0.211	0	0.258	0	0	0.099	0.426
GOLGA6L9	USP17L18	9606.ENSP00000481078	9606.ENSP00000423503	0	0	0	0	0	0.045	0	0.692	0.693
GOLT1A	PKP1	9606.ENSP00000308535	9606.ENSP00000263946	0	0	0	0	0	0	0	0.405	0.405
GOLT1A	PPFIA4	9606.ENSP00000308535	9606.ENSP00000402576	0	0	0	0	0.044	0	0	0.403	0.405
GOLT1A	SNRPE	9606.ENSP00000308535	9606.ENSP00000400591	0	0	0	0	0.114	0	0	0.377	0.425
GOLT1A	KISS1	9606.ENSP00000308535	9606.ENSP00000356162	0	0	0	0	0.062	0	0	0.457	0.469
GPAT2	LPCAT2	9606.ENSP00000389395	9606.ENSP00000262134	0.056	0	0	0	0.103	0	0.218	0.502	0.626
GPAT2	LPCAT1	9606.ENSP00000389395	9606.ENSP00000283415	0.056	0	0	0	0.103	0	0.218	0.379	0.534
GPAT2	LPIN1	9606.ENSP00000389395	9606.ENSP00000397908	0	0	0	0	0	0	0	0.435	0.435
GPATCH11	SNRPA1	9606.ENSP00000386772	9606.ENSP00000254193	0	0	0	0	0.092	0.675	0	0.073	0.703
GPATCH11	SNRPE	9606.ENSP00000386772	9606.ENSP00000400591	0	0	0	0	0.070	0.558	0	0.082	0.590
GPC2	HSPG2	9606.ENSP00000292377	9606.ENSP00000363827	0	0	0	0	0	0	0.400	0.453	0.658
GPR107	MED14	9606.ENSP00000361483	9606.ENSP00000323720	0	0	0	0	0.462	0	0	0	0.461
GPR107	TMEM181	9606.ENSP00000361483	9606.ENSP00000356057	0	0	0	0	0.212	0	0	0.376	0.487
GPR107	GPRC5C	9606.ENSP00000361483	9606.ENSP00000499092	0	0	0	0	0	0	0	0.444	0.444
GPR107	TMEM87A	9606.ENSP00000361483	9606.ENSP00000374484	0	0	0	0	0.079	0	0	0.476	0.497
GPRC5C	PHACTR2	9606.ENSP00000499092	9606.ENSP00000417038	0	0	0	0	0	0	0	0.423	0.423
GRAMD1C	TMEM205	9606.ENSP00000350881	9606.ENSP00000346954	0	0	0	0	0	0	0	0.463	0.463
GRAP2	UBASH3A	9606.ENSP00000339186	9606.ENSP00000317327	0	0	0	0	0.375	0	0	0.416	0.620
GRAP2	KLRD1	9606.ENSP00000339186	9606.ENSP00000338130	0	0	0	0	0.081	0	0.500	0.118	0.559
GRAP2	RAPGEF1	9606.ENSP00000339186	9606.ENSP00000361264	0	0	0	0	0.063	0.299	0	0.221	0.444
GRAP2	PIK3CB	9606.ENSP00000339186	9606.ENSP00000501150	0	0	0	0	0	0	0.500	0.105	0.533
GRAP2	HLA-DRB1	9606.ENSP00000339186	9606.ENSP00000353099	0	0	0	0	0.141	0.046	0.500	0.071	0.568
GRAP2	KITLG	9606.ENSP00000339186	9606.ENSP00000495951	0	0	0	0	0	0	0.500	0.190	0.578
GRAP2	HLA-DRB5	9606.ENSP00000339186	9606.ENSP00000364114	0	0	0	0	0.109	0.046	0.500	0.289	0.657
GRAP2	HCK	9606.ENSP00000339186	9606.ENSP00000365012	0	0	0	0.639	0.100	0.100	0.500	0.365	0.708
GRAP2	THOC5	9606.ENSP00000339186	9606.ENSP00000420306	0	0	0	0	0.047	0	0.800	0.109	0.815
GRAP2	USP8	9606.ENSP00000339186	9606.ENSP00000379721	0	0	0	0	0	0.708	0	0.703	0.909
GRAP2	PTPN11	9606.ENSP00000339186	9606.ENSP00000489597	0	0	0	0.597	0.109	0.095	0.800	0.527	0.913
GRHL2	OVOL2	9606.ENSP00000495564	9606.ENSP00000278780	0	0	0	0	0.393	0	0	0.734	0.832
GRIK4	SLC6A2	9606.ENSP00000435648	9606.ENSP00000219833	0	0	0	0	0.069	0	0	0.460	0.476
GRIK4	MARK4	9606.ENSP00000435648	9606.ENSP00000262891	0	0	0	0	0.042	0.071	0	0.865	0.869
GRIK4	OLFM2	9606.ENSP00000435648	9606.ENSP00000264833	0	0	0	0	0.086	0	0.540	0.072	0.575
GRIK4	SCN1A	9606.ENSP00000435648	9606.ENSP00000303540	0	0	0	0	0.074	0.050	0.540	0.118	0.595
GRIK4	SCN1B	9606.ENSP00000435648	9606.ENSP00000396915	0	0	0	0	0.062	0	0.540	0.127	0.590
GRIK4	LPIN3	9606.ENSP00000435648	9606.ENSP00000487971	0	0	0	0	0	0	0	0.418	0.418
GRIPAP1	VPS50	9606.ENSP00000365606	9606.ENSP00000307666	0	0	0	0	0.074	0.138	0	0.384	0.466
GRIPAP1	VPS33B	9606.ENSP00000365606	9606.ENSP00000327650	0	0	0	0	0.170	0.098	0	0.285	0.418
GRIPAP1	RBM10	9606.ENSP00000365606	9606.ENSP00000328848	0	0	0	0	0.242	0	0	0.445	0.561
GRIPAP1	RAB4A	9606.ENSP00000365606	9606.ENSP00000355651	0	0	0	0	0.054	0.228	0	0.783	0.828
GRIPAP1	STX12	9606.ENSP00000365606	9606.ENSP00000363054	0	0	0	0	0.077	0.182	0	0.338	0.457
GRIPAP1	INPP5K	9606.ENSP00000365606	9606.ENSP00000413937	0	0	0	0	0.135	0	0	0.341	0.405
GRIPAP1	VPS8	9606.ENSP00000365606	9606.ENSP00000487164	0	0	0	0	0.151	0	0	0.338	0.414
GSN	MYH9	9606.ENSP00000362924	9606.ENSP00000216181	0	0	0	0	0.092	0.177	0.500	0.324	0.713
GSN	TMOD2	9606.ENSP00000362924	9606.ENSP00000249700	0	0	0	0	0	0.811	0	0.549	0.911
GSN	RIPOR2	9606.ENSP00000362924	9606.ENSP00000259698	0	0	0	0	0	0.064	0.500	0.081	0.532
GSN	IQGAP1	9606.ENSP00000362924	9606.ENSP00000268182	0	0	0	0	0.095	0.161	0	0.583	0.656
GSN	SEC23A	9606.ENSP00000362924	9606.ENSP00000306881	0	0	0	0	0.044	0	0	0.511	0.512
GSN	TLN1	9606.ENSP00000362924	9606.ENSP00000316029	0	0	0	0	0.080	0	0	0.939	0.941
GSN	SH3PXD2A	9606.ENSP00000362924	9606.ENSP00000348215	0	0	0	0	0.071	0.065	0	0.500	0.528
GSN	WASF2	9606.ENSP00000362924	9606.ENSP00000483313	0	0	0	0	0.072	0	0	0.426	0.444
GSN	INPP5K	9606.ENSP00000362924	9606.ENSP00000413937	0	0	0	0	0.069	0	0	0.434	0.451
GSN	PJVK	9606.ENSP00000362924	9606.ENSP00000495855	0	0	0	0	0	0	0.500	0	0.499
GSN	NEB	9606.ENSP00000362924	9606.ENSP00000484342	0	0	0	0	0	0	0	0.552	0.552
GSN	TTN	9606.ENSP00000362924	9606.ENSP00000467141	0	0	0	0	0.044	0.071	0	0.542	0.557
GSN	MYO7A	9606.ENSP00000362924	9606.ENSP00000386331	0	0	0	0	0.047	0	0.500	0.218	0.594
GSN	HSPG2	9606.ENSP00000362924	9606.ENSP00000363827	0	0	0	0	0.118	0	0.500	0.203	0.618
GSN	SAA2-SAA4	9606.ENSP00000362924	9606.ENSP00000485552	0	0	0	0	0	0	0	0.635	0.635
GSN	TNIK	9606.ENSP00000362924	9606.ENSP00000399511	0	0	0	0	0	0	0	0.676	0.676
GSN	PIP5K1C	9606.ENSP00000362924	9606.ENSP00000466363	0	0	0	0	0.060	0	0.900	0.207	0.918
GTF2A1L	LHCGR	9606.ENSP00000384597	9606.ENSP00000294954	0	0	0	0	0	0	0	0.428	0.428
GTF2A1L	MED14	9606.ENSP00000384597	9606.ENSP00000323720	0	0	0	0	0	0.508	0	0.072	0.523
GTF2A1L	GTF2F1	9606.ENSP00000384597	9606.ENSP00000377969	0	0	0	0	0	0.459	0	0.193	0.544
GTF2A1L	STON1-GTF2A1L	9606.ENSP00000384597	9606.ENSP00000378236	0	0	0	0.987	0	0	0.360	0.103	0.401
GTF2A1L	STPG4	9606.ENSP00000384597	9606.ENSP00000408527	0	0	0	0	0	0	0	0.472	0.472
GTF2F1	SNAPC1	9606.ENSP00000377969	9606.ENSP00000216294	0	0	0	0	0.042	0	0.500	0.063	0.511
GTF2F1	MED14	9606.ENSP00000377969	9606.ENSP00000323720	0	0	0	0	0.214	0.925	0	0.132	0.944
GTF2F1	MED25	9606.ENSP00000377969	9606.ENSP00000326767	0	0	0	0	0.282	0.812	0	0	0.859
GTF2F1	PTBP1	9606.ENSP00000377969	9606.ENSP00000349428	0	0	0	0	0.124	0	0.500	0.146	0.593
GTF2F1	RTEL1	9606.ENSP00000377969	9606.ENSP00000353332	0	0	0	0	0.072	0.377	0	0.069	0.415
GTF2F1	TAF5	9606.ENSP00000377969	9606.ENSP00000358854	0	0	0	0	0.049	0.900	0.900	0.132	0.990
GTF2F1	NCBP1	9606.ENSP00000377969	9606.ENSP00000364289	0	0	0	0	0.235	0	0.500	0	0.601
GTF2F1	STON1-GTF2A1L	9606.ENSP00000377969	9606.ENSP00000378236	0	0	0	0	0	0.459	0	0.193	0.544
GTF2F1	RBFOX2	9606.ENSP00000377969	9606.ENSP00000413035	0	0	0	0	0.057	0	0.500	0.181	0.580
GTF2IRD1	HDAC3	9606.ENSP00000397566	9606.ENSP00000302967	0	0	0	0	0	0.510	0	0.071	0.525
GUCY1A2	KCNQ2	9606.ENSP00000282249	9606.ENSP00000352035	0	0	0	0	0.104	0.051	0	0.370	0.418
GUCY1A2	SCRIB	9606.ENSP00000282249	9606.ENSP00000349486	0	0	0	0	0	0.312	0	0.473	0.622
GUCY1A2	PDE1C	9606.ENSP00000282249	9606.ENSP00000379496	0	0	0	0	0.129	0	0.650	0.219	0.741
GUCY1A2	PDE11A	9606.ENSP00000282249	9606.ENSP00000286063	0	0	0	0	0.068	0.126	0.683	0.324	0.803
GUCY1A2	MOCS1	9606.ENSP00000282249	9606.ENSP00000344794	0	0	0	0	0.093	0	0.800	0.079	0.818
GYPA	TIMD4	9606.ENSP00000354003	9606.ENSP00000274532	0	0	0	0	0.047	0	0	0.512	0.515
GYPA	HAVCR1	9606.ENSP00000354003	9606.ENSP00000487363	0	0	0	0	0	0	0	0.433	0.433
GYPA	ITGAM	9606.ENSP00000354003	9606.ENSP00000496959	0	0	0	0	0	0	0	0.577	0.577
GYPA	KITLG	9606.ENSP00000354003	9606.ENSP00000495951	0	0	0	0	0	0	0	0.593	0.593
GYPA	NCAM1	9606.ENSP00000354003	9606.ENSP00000480132	0	0	0	0	0	0	0	0.729	0.729
H1-10	TACC2	9606.ENSP00000329662	9606.ENSP00000358001	0	0	0	0	0	0.045	0	0.465	0.467
H1-4	H2BC5	9606.ENSP00000307705	9606.ENSP00000289316	0	0.007	0	0	0.217	0.116	0	0.416	0.561
H1-4	KMT2D	9606.ENSP00000307705	9606.ENSP00000301067	0	0	0	0	0.044	0	0	0.407	0.408
H1-4	RPS6	9606.ENSP00000307705	9606.ENSP00000369757	0	0	0	0	0.063	0.196	0	0.407	0.515
H2BC5	STAG2	9606.ENSP00000289316	9606.ENSP00000218089	0	0	0	0	0.049	0.098	0.500	0.065	0.545
H2BC5	HDAC5	9606.ENSP00000289316	9606.ENSP00000225983	0	0	0	0	0	0.146	0.650	0.151	0.724
H2BC5	RPA1	9606.ENSP00000289316	9606.ENSP00000254719	0	0	0	0	0	0.128	0.500	0.098	0.572
H2BC5	KIF11	9606.ENSP00000289316	9606.ENSP00000260731	0	0	0	0	0.056	0.065	0	0.543	0.561
H2BC5	KAT2B	9606.ENSP00000289316	9606.ENSP00000263754	0	0	0	0	0.043	0.129	0.500	0.354	0.695
H2BC5	POLR1A	9606.ENSP00000289316	9606.ENSP00000263857	0	0	0	0	0	0.125	0.400	0.069	0.468
H2BC5	RPS27A	9606.ENSP00000289316	9606.ENSP00000272317	0	0	0	0	0.057	0.112	0.500	0.171	0.606
H2BC5	MYBBP1A	9606.ENSP00000289316	9606.ENSP00000370968	0	0	0	0	0	0	0.400	0.043	0.401
H2BC5	RBM10	9606.ENSP00000289316	9606.ENSP00000328848	0	0	0	0	0.049	0	0	0.435	0.439
H2BC5	PRKCD	9606.ENSP00000289316	9606.ENSP00000331602	0	0	0	0	0.058	0.057	0	0.427	0.447
H2BC5	IFI16	9606.ENSP00000289316	9606.ENSP00000357113	0	0	0	0	0.074	0	0	0.436	0.455
H2BC5	TCF7L2	9606.ENSP00000289316	9606.ENSP00000486891	0	0	0	0	0	0	0.500	0	0.499
H2BC5	TNRC6B	9606.ENSP00000289316	9606.ENSP00000401946	0	0	0	0	0.042	0.071	0.500	0	0.516
H2BC5	MEN1	9606.ENSP00000289316	9606.ENSP00000337088	0	0	0	0	0	0.069	0.500	0.059	0.523
H2BC5	PYGO1	9606.ENSP00000289316	9606.ENSP00000302327	0	0	0	0	0.045	0.084	0.500	0	0.524
H2BC5	STAG3	9606.ENSP00000289316	9606.ENSP00000477973	0	0	0	0	0	0.098	0.500	0	0.529
H2BC5	SMC1A	9606.ENSP00000289316	9606.ENSP00000323421	0	0	0	0	0	0.099	0.500	0.067	0.542
H2BC5	KDM4C	9606.ENSP00000289316	9606.ENSP00000370710	0	0	0	0	0	0.094	0.500	0.075	0.544
H2BC5	UBTF	9606.ENSP00000289316	9606.ENSP00000302640	0	0	0	0	0.119	0.093	0.400	0.162	0.544
H2BC5	SIN3A	9606.ENSP00000289316	9606.ENSP00000378402	0	0	0	0	0	0.091	0.500	0.089	0.549
H2BC5	SUZ12	9606.ENSP00000289316	9606.ENSP00000316578	0	0	0	0	0	0.130	0.500	0.089	0.569
H2BC5	RPA2	9606.ENSP00000289316	9606.ENSP00000363017	0	0	0	0	0	0.098	0.500	0.165	0.590
H2BC5	WDR5	9606.ENSP00000289316	9606.ENSP00000351446	0	0	0	0	0.070	0.084	0.500	0.181	0.604
H2BC5	KMT2D	9606.ENSP00000289316	9606.ENSP00000301067	0	0	0	0	0.055	0.220	0.500	0.140	0.640
H2BC5	ORC1	9606.ENSP00000289316	9606.ENSP00000360623	0	0	0	0	0.066	0.288	0.500	0.094	0.658
H2BC5	HDAC11	9606.ENSP00000289316	9606.ENSP00000295757	0	0	0	0	0	0.134	0.650	0.118	0.709
H2BC5	HDAC3	9606.ENSP00000289316	9606.ENSP00000302967	0	0	0	0	0	0.134	0.650	0.153	0.720
H2BC5	HDAC8	9606.ENSP00000289316	9606.ENSP00000362674	0	0	0	0	0	0.134	0.650	0.186	0.731
H2BC5	MSH5	9606.ENSP00000289316	9606.ENSP00000364855	0	0	0	0	0.067	0	0.500	0.516	0.754
H7C0C1_HUMAN	POLR1A	9606.ENSP00000394107	9606.ENSP00000263857	0	0	0	0	0.401	0	0	0.115	0.447
H7C0C1_HUMAN	MRPL4	9606.ENSP00000394107	9606.ENSP00000306902	0.042	0	0	0	0.658	0	0	0.346	0.767
H7C0C1_HUMAN	MT-CO1	9606.ENSP00000394107	9606.ENSP00000354499	0	0	0	0	0.214	0	0	0.337	0.456
H7C0C1_HUMAN	MT-ATP6	9606.ENSP00000394107	9606.ENSP00000354632	0.120	0	0	0	0.831	0.843	0.900	0.349	0.998
H7C0C1_HUMAN	MT-CO2	9606.ENSP00000394107	9606.ENSP00000354876	0	0	0	0	0.190	0	0	0.347	0.448
H7C0C1_HUMAN	MT-ND3	9606.ENSP00000394107	9606.ENSP00000355206	0.118	0	0	0	0	0	0	0.349	0.401
H7C0C1_HUMAN	MT-ATP8	9606.ENSP00000394107	9606.ENSP00000355265	0	0	0	0	0	0.519	0.744	0	0.871
